sku;title;url;short_desc;price;thumb
2364306;"Laptop Lenovo ThinkBook 15-IML Intel Core 10th Gen i5-10210U 512GB SSD 8GB FullHD Tast. ilum. FPR Mineral Gray";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-lenovo-thinkbook-15-iml-intel-core-10th-gen-i5-10210u-512gb-ssd-8gb-fullhd-tast-ilum-fpr-mineral-gray-pMyE1MDYuMA-l;"Model Procesor: i5-10210UCapacitate HDD: 512GBChipset video: Intel® UHD Graphics2 in 1: NuTip Laptop: Business";3199;https://s.cel.ro/images/Products/laptop-lenovo-thinkbook-15-iml-intel-core-10th-gen-i5-10210u-256gb-ssd-8gb-fullhd-mineral-gray.jpg
2446929;"Laptop Lenovo V15-IWL Intel Core 8th Gen i5-8265U 512GB SSD 8GB FullHD Iron Grey";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-lenovo-v15-iwl-intel-core-8th-gen-i5-8265u-512gb-ssd-8gb-fullhd-iron-grey-pMyY3MjwsPw-l;"Model Procesor: i5-8265UCapacitate HDD: 512GB2 in 1: NuTip Laptop: Business";2399;https://s.cel.ro/images/Products/laptop-lenovo-v15-ikb-intel-core-i3-8130u-156inch-ram-8gb-ssd-512gb-intel-uhd-graphics-620-fara-unit.jpg
2316403;"Ultrabook ASUS ZenBook 14 AMD Ryzen 7 3700U 512GB SSD 16GB FullHD AMD Radeon RX Vega 10 Utopia Blue Metal";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopuriultrabook-asus-zenbook-14-amd-ryzen-7-3700u-512gb-ssd-16gb-fullhd-amd-radeon-rx-vega-10-utopia-blue-metal-pMyEyMjEuNQ-l;"Model Procesor: AMD Ryzen 7 3700UCapacitate HDD: 512GBChipset video: AMD Radeon™ RX Vega 10 Graphics2 in 1: Nu";3799;https://s.cel.ro/images/Products/laptop-asus-um431da-amd-ryzen-7-3700u-512gb-ssd-16gb-fullhd-amd-radeon-rx-vega-10-utopia-blue-metal.jpg
2473814;"Laptop ASUS X509 Intel Core 10th Gen i7-1065G7 512GB SSD 8GB NVIDIA GeForce MX330 2GB FullHD Transparent Silver";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-asus-x509-intel-core-10th-gen-i7-1065g7-512gb-ssd-8gb-nvidia-geforce-mx330-2gb-fullhd-transparent-silver-pMyY0Nz0vMg-l;"Model Procesor: Intel® Core™ i7-1065G7Capacitate HDD: 512GBChipset video: NVIDIA GeForce MX3302 in 1: NuTip Laptop: Home";3399;https://s.cel.ro/images/Products/laptop-asus-x509-intel-core-10th-gen-i7-1065g7-512gb-ssd-8gb-fullhd-transparent-silver.jpg
2418435;"Ultrabook 2in1 ASUS ZenBook Flip 14 UM462DA AMD Ryzen 7 3700U 512GB SSD 8GB AMD Radeon RX Vega 10 FullHD Touch Win10 Tast. ilum. Gri";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopuriultrabook-2in1-asus-zenbook-flip-14-um462da-amd-ryzen-7-3700u-512gb-ssd-8gb-amd-radeon-rx-vega-10-fullhd-touch-win10-tast-ilum-gri-pMyYyPDEtMw-l;;4499;https://s.cel.ro/images/Products/ultrabook-2in1-asus-zenbook-flip-14-um462da-amd-ryzen-7-3700u-512gb-ssd-8gb-amd-radeon-rx-vega-10-fu-e7e.jpg
2381774;"Laptop HP ProBook 450 G6 Intel Core 8th Gen i7-8565U 512GB SSD 16GB FullHD Win10 Pro Silver";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-hp-probook-450-g6-intel-core-8th-gen-i7-8565u-512gb-ssd-16gb-fullhd-win10-pro-silver-pMyE7NTIpMg-l;"Model Procesor: Intel® Core™ i7-8565UCapacitate HDD: 512GB2 in 1: NuTip Laptop: Business";4199;https://s.cel.ro/images/Products/laptop-hp-probook-450-g6-intel-core-whiskey-lake-8th-gen-i7-8565u-512gb-ssd-16gb-nvidia-geforce-mx13.jpg
1787582;"Laptop Dell Inspiron 3593 Intel Core 10th Gen i5-1035G1 512GB SSD 8GB GeForce MX230 2GB FullHD Ubuntu Linux Black";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-dell-inspiron-3593-intel-core-10th-gen-i5-1035g1-512gb-ssd-8gb-geforce-mx230-2gb-fullhd-ubuntu-linux-black-pMCU7MzAmNA-l;"Model Procesor: i5-1035G1Capacitate HDD: 512GBChipset video: GeForce MX2302 in 1: NuTip Laptop: Home";2999;https://s.cel.ro/images/Products/laptop-dell-inspiron-3593-intel-core-ice-lake-10th-gen-i5-1035g1-1tb-4gb-geforce-mx230-2gb-fullhd-ub.jpg
2484557;"Laptop HP 15-dw1004nq Intel Core 10th Gen i7-10510U 256GB SSD 8GB Nvidia GeForce MX250 4GB FullHD";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-hp-15-dw1004nq-intel-core-10th-gen-i7-10510u-256gb-ssd-8gb-nvidia-geforce-mx250-4gb-fullhd-pMyY7MDArMQ-l;"Model Procesor: i7-10510UCapacitate HDD: 256GBChipset video: Nvidia GeForce MX250 4GB2 in 1: NuTip Laptop: Home";3299;https://s.cel.ro/images/Products/laptop-hp-15-dw1004nq-intel-core-10th-gen-i7-10510u-512gb-ssd-8gb-nvidia-geforce-mx250-4gb-fullhd.jpg
2487678;"Laptop Lenovo V15-IWL Intel Core 8th Gen i5-8265U 1TB HDD 8GB FullHD Iron Grey";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-lenovo-v15-iwl-intel-core-8th-gen-i5-8265u-1tb-hdd-8gb-fullhd-iron-grey-pMyY7MzMpPg-l;"Model Procesor: i5-8265UCapacitate HDD: 1TB2 in 1: NuTip Laptop: Business";2299;https://s.cel.ro/images/Products/laptop-lenovo-v15-ikb-intel-core-i3-8130u-156inch-ram-8gb-ssd-512gb-intel-uhd-graphics-620-fara-unit.jpg
2120568;"Ultrabook HP Pavilion 13-an1000nq Intel Core 10th Gen i5-1035G1 512GB SSD 8GB FullHD Tast. ilum. Silver";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopuriultrabook-hp-pavilion-13-an1000nq-intel-core-10th-gen-i5-1035g1-512gb-ssd-8gb-fullhd-tast-ilum-silver-pMyMxNDAoPg-l;"Model Procesor: i5-1035G1Capacitate HDD: 512GBChipset video: Intel® UHD Graphics2 in 1: NuTip Laptop: Ultrabook";2999;https://s.cel.ro/images/Products/laptop-hp-pavilion-13-an1000nq-intel-core-10th-gen-i5-1035g1-512gb-ssd-8gb-fullhd-tast-ilum-silver.jpg
1955988;"Laptop Gaming ASUS ROG Strix G Intel Core 9th Gen i5-9300H 256GB SSD 8GB Nvidia GeForce GTX1650 4GB FullHD RGB Black";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-gaming-asus-rog-strix-g-intel-core-9th-gen-i5-9300h-256gb-ssd-8gb-nvidia-geforce-gtx1650-4gb-fullhd-rgb-black-pMCs2MTwmPg-l;"Model Procesor: Intel Core (9th Gen) i5-9300HCapacitate HDD: 256GBChipset video: NVIDIA® GeForce® GTX 16502 in 1: NuTip Laptop: Gaming";3599;https://s.cel.ro/images/Products/laptop-gaming-asus-rog-strix-g-intel-core-9th-gen-i5-9300h-256gb-ssd-8gb-nvidia-geforce-gtx1650-4gb-.jpg
2041894;"Laptop Lenovo ThinkPad E15 Intel Core 10th Gen i5-10210U 512GB SSD 16GB FullHD FPR Tast. il. Black";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-lenovo-thinkpad-e15-intel-core-10th-gen-i5-10210u-512gb-ssd-16gb-fullhd-fpr-tast-il-black-pMyI3NT0nMg-l;"Model Procesor: i5-10210UCapacitate HDD: 512GB2 in 1: NuTip Laptop: Business";3599;https://s.cel.ro/images/Products/laptop-lenovo-thinkpad-e15-intel-core-10th-gen-i5-10210u-512gb-ssd-16gb-fullhd-fpr-tast-il-black.jpg
2057768;"Laptop HP ProBook 470 G7 Intel Core 10th Gen i5-10210U 1TB HDD  128GB SSD 8GB AMD Radeon 530 2GB FullHD Win10 Tast. ilum. Silver";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-hp-probook-470-g7-intel-core-10th-gen-i5-10210u-1tb-hdd-plus-128gb-ssd-8gb-amd-radeon-530-2gb-fullhd-win10-tast-ilum-silver-pMyI2MzIoPg-l;"Model Procesor: i5-10210UCapacitate HDD: 1TBChipset video: AMD Radeon 5302 in 1: NuTip Laptop: Business";3714;https://s.cel.ro/images/Products/laptop-hp-probook-470-g7-intel-core-10th-gen-1tb-hdd---128gb-ssd-8gb-amd-radeon-530-2gb-fullhd-win.jpg
1939645;"Laptop Dell Inspiron 5593 Intel Core 10th Gen i7-1065G7 512GB SSD 16GB FullHD Linux FPR";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-dell-inspiron-5593-intel-core-10th-gen-i7-1065g7-512gb-ssd-16gb-fullhd-linux-fpr-pMCswPTMqMw-l;"Model Procesor: i7-1065G7Capacitate HDD: 512GBChipset video: Intel(R) Iris Plus2 in 1: NuTip Laptop: Home";3999;https://s.cel.ro/images/Products/laptop-dell-inspiron-5593-intel-core-10th-gen-i7-1065g7-512gb-16gb-fullhd-win10-fpr.jpg
2367216;"Laptop Asus X509 Intel Core 10th Gen i3-1005G1 256GB SSD 8GB nVidia GeForce MX110 2GB FullHD Grey";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-asus-x509-intel-core-10th-gen-i3-1005g1-256gb-ssd-8gb-nvidia-geforce-mx110-2gb-fullhd-grey-pMyE1MzcvMA-l;"Model Procesor: Intel Core (10th Gen) i3-1005G1Capacitate HDD: 256GBChipset video: NVIDIA GeForce MX1102 in 1: NuTip Laptop: Home";2199;https://s.cel.ro/images/Products/laptop-asus-x509-intel-core-10th-gen-i3-1005g1-256gb-ssd-8gb-nvidia-geforce-mx110-2gb-fullhd-grey.jpg
2119029;"Laptop Gaming HP Pavilion 15-dk0034nq Intel Core 9th Gen i7-9750H 1TB HDD512GB SSD 16GB GeForce GTX 1650 4GB FullHD Tast. il. Black";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-gaming-hp-pavilion-15-dk0034nq-intel-core-9th-gen-i7-9750h-1tb-hddplus-512gb-ssd-16gb-geforce-gtx-1650-4gb-fullhd-tast-il-black-pMyMyPTUsPw-l;"Model Procesor: i7-9750HCapacitate HDD: 512GBChipset video: GeForce GTX 16502 in 1: NuTip Laptop: Gaming";5579;https://s.cel.ro/images/Products/laptop-gaming-hp-pavilion-15-dk0034nq-intel-core-9th-gen-i7-9750h-1tb-hdd-512gb-ssd-16gb-nvidia-ge.jpg
1879178;"Laptop Dell Inspiron 3593 Intel Core 10th Gen i5-1035G1 256GB SSD 8GB Nvidia GeForce MX230 2GB FullHD Ubuntu Linux Black";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-dell-inspiron-3593-intel-core-10th-gen-i5-1035g1-256gb-ssd-8gb-nvidia-geforce-mx230-2gb-fullhd-ubuntu-linux-black-pMCo0PTQpPg-l;"Model Procesor: i5-1035G1Capacitate HDD: 256GBChipset video: NVIDIA(R) GeForce(R) MX2302 in 1: NuTip Laptop: Home";2599;https://s.cel.ro/images/Products/laptop-dell-inspiron-3593-intel-core-ice-lake-10th-gen-i5-1035g1-256gb-ssd-8gb-fullhd-ubuntu-linux-b.jpg
2213394;"Laptop HP ProBook 430 G6 Intel Core 8th Gen i3-8145U 1TB HDD 8GB FullHD Pike Silver Aluminum";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopurilaptop-hp-probook-430-g6-intel-core-8th-gen-i3-8145u-1tb-hdd-8gb-fullhd-pike-silver-aluminum-pMyAyNzYnMg-l;"Model Procesor: i3-8145UCapacitate HDD: 1TBChipset video: Intel® UHD Graphics 6202 in 1: NuTip Laptop: Business";2299;https://s.cel.ro/images/Products/laptop-hp-probook-430-g6-intel-core-8th-gen-i3-8145u-1tb-hdd-8gb-fullhd-pike-silver-aluminum.jpg
2441341;"Ultrabook ASUS ZenBook 14 UM433DA AMD Ryzen 7 3700U 1TB SSD 16GB Radeon RX Vega 10 FullHD Win10 Tast. ilum. Icicle Silver";https://www.cel.ro/laptop-laptopuri/httpswww.cel.rolaptop-laptopuriultrabook-asus-zenbook-14-um433da-amd-ryzen-7-3700u-1tb-ssd-16gb-radeon-rx-vega-10-fullhd-win10-tast-ilum-icicle-silver-pMyY3NTYqNw-l;"Model Procesor: AMD Ryzen 7 3700UCapacitate HDD: 1TB2 in 1: NuTip Laptop: Home";4699;https://s.cel.ro/images/Products/ultrabook-asus-zenbook-14-um433da-amd-ryzen-7-3700u-1tb-ssd-16gb-radeon-rx-vega-10-fullhd-win10-icic.jpg
